run_id	cell_id	cell	seed_block_id	panel	H	B	HB	alpha_target	alpha	m	source_role	source_run_id	D0_tail_mean	D0_tail_sd	D1_tail_mean	D1_tail_sd	D2_tail_mean	D2_tail_sd	evenness_tail_mean	evenness_tail_sd	TV_tail_mean	TV_tail_sd	TV_51_75_mean	TV_76_100_mean	TV_late_change
p01-s03-c0081-v210-adaptive-g1000-sb0007	p01-s03-c0081	c0081	sb0007	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.5	new-simulation	p01-s03-c0081-v210-adaptive-g1000-sb0007	100.0	0.0	34.20961921605105	0.047742237214414805	22.19611839423034	0.03278292697993378	0.7670739128137198	0.0003030617675180455	0.0035427856000000003	0.00035088140977962754	0.0035392042400000014	0.0035463669599999996	7.162719999998218e-06
p01-s03-c0081-v210-adaptive-g1000-sb0008	p01-s03-c0081	c0081	sb0008	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.5	new-simulation	p01-s03-c0081-v210-adaptive-g1000-sb0008	100.0	0.0	34.235423484999274	0.048349067843242374	22.20841183635314	0.035757870453730856	0.7672376399742401	0.0003066616368601272	0.003487562799999998	0.0003985040544285086	0.0033639504799999973	0.0036111751199999985	0.00024722464000000123
p01-s03-c0081-v210-adaptive-g1000-sb0009	p01-s03-c0081	c0081	sb0009	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.5	new-simulation	p01-s03-c0081-v210-adaptive-g1000-sb0009	100.0	0.0	34.23642061208259	0.03786958593189146	22.21577740165212	0.035787271750123716	0.7672440464567459	0.00024018353620854167	0.0035301313999999986	0.0003327268374304814	0.003599727639999999	0.003460535159999998	-0.0001391924800000009
p01-s03-c0081-v210-adaptive-g1000-sb0010	p01-s03-c0081	c0081	sb0010	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.5	new-simulation	p01-s03-c0081-v210-adaptive-g1000-sb0010	100.0	0.0	34.20628858049403	0.04558342689372346	22.19797579392954	0.03756980647100757	0.7670527886976685	0.0002893813674678382	0.0034797669399999997	0.00030689792850315174	0.0034407773200000004	0.0035187565599999987	7.797923999999833e-05
p01-s03-c0081-v210-adaptive-g1000-sb0011	p01-s03-c0081	c0081	sb0011	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.5	new-simulation	p01-s03-c0081-v210-adaptive-g1000-sb0011	100.0	0.0	34.21423248697609	0.046715057712343966	22.188875108898582	0.034371346406128926	0.7671032026565487	0.0002965266204422769	0.0036005437000000006	0.0003398515580656996	0.003583887159999999	0.003617200240000003	3.331308000000411e-05
p01-s03-c0081-v210-adaptive-g1000-sb0012	p01-s03-c0081	c0081	sb0012	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.5	new-simulation	p01-s03-c0081-v210-adaptive-g1000-sb0012	100.0	0.0	34.22604240431049	0.053800773733731495	22.202563707250047	0.042047754261951245	0.7671780791953957	0.0003412728102892229	0.0035274929600000006	0.0003251443856311647	0.003466800999999999	0.0035881849200000023	0.00012138392000000334
p01-s03-c0082-v210-adaptive-g1000-sb0001	p01-s03-c0082	c0082	sb0001	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.9	new-simulation	p01-s03-c0082-v210-adaptive-g1000-sb0001	100.0	0.0	34.22815662247714	0.008819649296511717	22.20634540256921	0.006272496370210154	0.7671917482262428	5.5956029182664976e-05	0.0006041994599999999	6.428765938429305e-05	0.0006071190399999991	0.0006012798800000008	-5.8391599999982726e-06
p01-s03-c0082-v210-adaptive-g1000-sb0002	p01-s03-c0082	c0082	sb0002	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.9	new-simulation	p01-s03-c0082-v210-adaptive-g1000-sb0002	100.0	0.0	34.22352806103885	0.00831562660053571	22.202178143707133	0.00556217983551885	0.7671623829138194	5.2764620151587524e-05	0.0006127620200000028	5.71220291743863e-05	0.0006095229200000034	0.0006160011200000023	6.47819999999885e-06
p01-s03-c0082-v210-adaptive-g1000-sb0003	p01-s03-c0082	c0082	sb0003	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.9	new-simulation	p01-s03-c0082-v210-adaptive-g1000-sb0003	100.0	0.0	34.23053107892088	0.007841950222224201	22.208316351383885	0.006893375773493476	0.7672068130004734	4.9749613421660995e-05	0.0006138574799999988	5.311235210736824e-05	0.0006148677599999995	0.0006128471999999982	-2.02056000000127e-06
p01-s03-c0082-v210-adaptive-g1000-sb0004	p01-s03-c0082	c0082	sb0004	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.9	new-simulation	p01-s03-c0082-v210-adaptive-g1000-sb0004	100.0	0.0	34.227051596696676	0.007678907744166977	22.20594561375372	0.006323419276672636	0.767184739415867	4.871721231719987e-05	0.0006259621800000002	6.241078471941707e-05	0.0006156978400000003	0.00063622652	2.0528679999999686e-05
p01-s03-c0082-v210-adaptive-g1000-sb0005	p01-s03-c0082	c0082	sb0005	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.9	new-simulation	p01-s03-c0082-v210-adaptive-g1000-sb0005	100.0	0.0	34.229452074956065	0.008979209718064408	22.207239754666315	0.0059317450171357325	0.7671999663086551	5.696386332320654e-05	0.0006103659600000011	5.86839084114849e-05	0.0005945876399999993	0.0006261442800000028	3.155664000000348e-05
p01-s03-c0082-v210-adaptive-g1000-sb0006	p01-s03-c0082	c0082	sb0006	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.9	new-simulation	p01-s03-c0082-v210-adaptive-g1000-sb0006	100.0	0.0	34.22725924325356	0.008599151870359121	22.205258793354787	0.005980011992566035	0.7671860554270673	5.455376163752634e-05	0.0006032046000000014	6.621799581869873e-05	0.0005960792400000019	0.0006103299600000008	1.4250719999998906e-05
p01-s03-c0082-v210-adaptive-g1000-sb0007	p01-s03-c0082	c0082	sb0007	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.9	new-simulation	p01-s03-c0082-v210-adaptive-g1000-sb0007	100.0	0.0	34.22558961466289	0.00901015048747445	22.204383048932637	0.006537130157821046	0.7671754619228177	5.716542842004594e-05	0.0006229180800000005	6.143841736835458e-05	0.0006122586400000008	0.0006335775200000003	2.1318879999999507e-05
p01-s03-c0082-v210-adaptive-g1000-sb0008	p01-s03-c0082	c0082	sb0008	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.9	new-simulation	p01-s03-c0082-v210-adaptive-g1000-sb0008	100.0	0.0	34.2292512941202	0.008320943363255985	22.206528583151822	0.006209035660039182	0.7671986936115309	5.278648227148223e-05	0.0006074464599999976	6.577180052588429e-05	0.0006023313999999967	0.0006125615199999985	1.0230120000001867e-05
p01-s03-c0082-v210-adaptive-g1000-sb0009	p01-s03-c0082	c0082	sb0009	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.9	new-simulation	p01-s03-c0082-v210-adaptive-g1000-sb0009	100.0	0.0	34.2296882578136	0.00801201244631146	22.207530711233836	0.006817018087493359	0.7672014661099158	5.082611554617019e-05	0.0006211963399999999	5.8394990628602e-05	0.0006191532000000002	0.0006232394799999996	4.086279999999465e-06
p01-s03-c0082-v210-adaptive-g1000-sb0010	p01-s03-c0082	c0082	sb0010	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.9	new-simulation	p01-s03-c0082-v210-adaptive-g1000-sb0010	100.0	0.0	34.225941693259095	0.008353909906780508	22.205428767909005	0.006861139057935223	0.767177696740113	5.2999950975869095e-05	0.0006083298999999998	6.0586028846575064e-05	0.0005985951599999982	0.0006180646400000013	1.946948000000311e-05
p01-s03-c0082-v210-adaptive-g1000-sb0011	p01-s03-c0082	c0082	sb0011	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.9	new-simulation	p01-s03-c0082-v210-adaptive-g1000-sb0011	100.0	0.0	34.22638771445547	0.008390766271723043	22.20388038826604	0.006047903284835019	0.7671805264567318	5.32353320660239e-05	0.0006166489000000016	6.414346753233255e-05	0.0006177881600000011	0.0006155096400000022	-2.2785199999988785e-06
p01-s03-c0082-v210-adaptive-g1000-sb0012	p01-s03-c0082	c0082	sb0012	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.9	new-simulation	p01-s03-c0082-v210-adaptive-g1000-sb0012	100.0	0.0	34.228295299148016	0.008167908579428432	22.206049918201806	0.006857880934793928	0.7671926290109432	5.181713041394581e-05	0.0006166210600000007	5.4085374852685074e-05	0.0006145800800000016	0.0006186620399999997	4.081959999998079e-06
p01-s03-c0083-v210-adaptive-g1000-sb0001	p01-s03-c0083	c0083	sb0001	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.99	new-simulation	p01-s03-c0083-v210-adaptive-g1000-sb0001	100.0	0.0	34.22780827929014	0.001496533509204175	22.205904763694615	0.0011708730237061005	0.7671895451486924	9.49436134993711e-06	0.00010824054000000011	9.761713945378974e-06	0.00010845171999999914	0.0001080293600000011	-4.223599999980367e-07
p01-s03-c0083-v210-adaptive-g1000-sb0002	p01-s03-c0083	c0083	sb0002	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.99	new-simulation	p01-s03-c0083-v210-adaptive-g1000-sb0002	100.0	0.0	34.22771138852001	0.0016142432956979815	22.20567763046893	0.0010865067851687025	0.7671889304224648	1.0241099451774614e-05	0.00011436764000000117	8.723411270500694e-06	0.00011574420000000075	0.00011299108000000158	-2.753119999999174e-06
p01-s03-c0083-v210-adaptive-g1000-sb0003	p01-s03-c0083	c0083	sb0003	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.99	new-simulation	p01-s03-c0083-v210-adaptive-g1000-sb0003	100.0	0.0	34.228192430826304	0.0013854195121691334	22.20629138171641	0.001203765872103408	0.7671919822890755	8.789232152905417e-06	0.00010802447999999972	1.1035123483474922e-05	0.00010784576000000071	0.00010820319999999873	3.5743999999802176e-07
p01-s03-c0083-v210-adaptive-g1000-sb0004	p01-s03-c0083	c0083	sb0004	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.99	new-simulation	p01-s03-c0083-v210-adaptive-g1000-sb0004	100.0	0.0	34.22792163028245	0.0015997831955350077	22.206078757812264	0.0012069601988005767	0.76719026423712	1.0149249186569701e-05	0.00011068131999999961	9.651306849101251e-06	0.0001098050799999963	0.00011155756000000293	1.7524800000066264e-06
p01-s03-c0083-v210-adaptive-g1000-sb0005	p01-s03-c0083	c0083	sb0005	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.99	new-simulation	p01-s03-c0083-v210-adaptive-g1000-sb0005	100.0	0.0	34.228090490076326	0.0015097969786151664	22.206085981994885	0.0009883468896440633	0.7671913355326009	9.578375436604775e-06	0.0001069363999999997	1.0755105595358408e-05	0.00010732459999999755	0.00010654820000000184	-7.763999999957122e-07
p01-s03-c0083-v210-adaptive-g1000-sb0006	p01-s03-c0083	c0083	sb0006	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.99	new-simulation	p01-s03-c0083-v210-adaptive-g1000-sb0006	100.0	0.0	34.227946653436646	0.0015282582942457953	22.205894862247856	0.0010174275254631689	0.7671904230081528	9.695430729497921e-06	0.00010428097999999997	1.1193579295674531e-05	0.00010299079999999969	0.00010557116000000024	2.580360000000546e-06
p01-s03-c0083-v210-adaptive-g1000-sb0007	p01-s03-c0083	c0083	sb0007	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.99	new-simulation	p01-s03-c0083-v210-adaptive-g1000-sb0007	100.0	0.0	34.22763101706685	0.0017886254820663424	22.205731720303426	0.0013794682253730607	0.767188420475882	1.1347389527029005e-05	0.0001105658000000003	1.0983604581004612e-05	0.00011167359999999985	0.00010945800000000075	-2.2155999999990983e-06
p01-s03-c0083-v210-adaptive-g1000-sb0008	p01-s03-c0083	c0083	sb0008	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.99	new-simulation	p01-s03-c0083-v210-adaptive-g1000-sb0008	100.0	0.0	34.227860774242004	0.0015653832633348104	22.20587286443746	0.0011743789243971218	0.7671898781665075	9.931109657288423e-06	0.00010625541999999879	9.22819823458196e-06	0.00010725944000000182	0.00010525139999999576	-2.008040000006059e-06
p01-s03-c0083-v210-adaptive-g1000-sb0009	p01-s03-c0083	c0083	sb0009	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.99	new-simulation	p01-s03-c0083-v210-adaptive-g1000-sb0009	100.0	0.0	34.228198455950135	0.0015454815385547139	22.206208090173146	0.001199832853674099	0.7671920204704822	9.80471881374968e-06	0.00010757805999999986	1.0422514803685515e-05	0.00010835979999999908	0.00010679632000000064	-1.5634799999984328e-06
p01-s03-c0083-v210-adaptive-g1000-sb0010	p01-s03-c0083	c0083	sb0010	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.99	new-simulation	p01-s03-c0083-v210-adaptive-g1000-sb0010	100.0	0.0	34.227831752212985	0.0014439953797634932	22.20589537390756	0.0011480998926628775	0.7671896940790289	9.16098762605448e-06	0.00010743233999999922	1.1454306484694798e-05	0.00010522379999999881	0.00010964087999999964	4.4170800000008274e-06
p01-s03-c0083-v210-adaptive-g1000-sb0011	p01-s03-c0083	c0083	sb0011	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.99	new-simulation	p01-s03-c0083-v210-adaptive-g1000-sb0011	100.0	0.0	34.22780920864809	0.0017142751100976364	22.20595090613688	0.0012864269671825708	0.767189550981203	1.0875847353599695e-05	0.00010749988000000166	1.080796094276731e-05	0.00010869144000000192	0.0001063083200000014	-2.3831200000005173e-06
p01-s03-c0083-v210-adaptive-g1000-sb0012	p01-s03-c0083	c0083	sb0012	alpha-by-m	1000	10	10000	0.1	0.0999990999991	0.99	new-simulation	p01-s03-c0083-v210-adaptive-g1000-sb0012	100.0	0.0	34.228188872853245	0.0013510965595927536	22.20608964647014	0.0011057210064841314	0.7671919597254506	8.571474564353693e-06	0.00010902878000000159	1.0147233718325283e-05	0.0001074717599999991	0.00011058580000000407	3.1140400000049607e-06
p01-s03-c0084-v210-adaptive-g1000-sb0001	p01-s03-c0084	c0084	sb0001	alpha-by-m	1000	10	10000	0.99	0.99	0.0	new-simulation	p01-s03-c0084-v210-adaptive-g1000-sb0001	27.86	3.2135554726051025	16.934094746161776	0.9358951088398851	13.37609812317198	0.7498055687745234	0.8521265737150583	0.019206650836468872	0.34103918980000003	0.03824810202057539	0.30877600236	0.37330237724	0.06452637487999996
p01-s03-c0084-v210-adaptive-g1000-sb0002	p01-s03-c0084	c0084	sb0002	alpha-by-m	1000	10	10000	0.99	0.99	0.0	new-simulation	p01-s03-c0084-v210-adaptive-g1000-sb0002	29.72	2.4746881889751404	18.95748112978523	1.55473482997574	14.873760218271705	1.0907447174635199	0.8672771869562662	0.011138167389780514	0.35759030636	0.02667443566363482	0.33749134048	0.37768927224000004	0.04019793176000003
p01-s03-c0084-v210-adaptive-g1000-sb0003	p01-s03-c0084	c0084	sb0003	alpha-by-m	1000	10	10000	0.99	0.99	0.0	new-simulation	p01-s03-c0084-v210-adaptive-g1000-sb0003	26.1	2.712405363721075	17.821372689758203	2.62703943600414	14.591418741291617	2.222303183834809	0.8807064395876718	0.020294262496250236	0.42780854234000004	0.037055577537886755	0.39678594908000003	0.4588311356	0.06204518651999996
p01-s03-c0084-v210-adaptive-g1000-sb0004	p01-s03-c0084	c0084	sb0004	alpha-by-m	1000	10	10000	0.99	0.99	0.0	new-simulation	p01-s03-c0084-v210-adaptive-g1000-sb0004	25.38	3.64154037826448	15.113103283149353	1.328574100637148	11.338387128157187	0.741055880722361	0.8415841727221026	0.015322789910103739	0.41081446404000005	0.02912882338072835	0.38609571008000004	0.43553321800000006	0.04943750792000001
p01-s03-c0084-v210-adaptive-g1000-sb0005	p01-s03-c0084	c0084	sb0005	alpha-by-m	1000	10	10000	0.99	0.99	0.0	new-simulation	p01-s03-c0084-v210-adaptive-g1000-sb0005	29.28	2.9210006672301847	17.800729775339313	2.590309847993823	13.959001492303074	2.484947900048406	0.8502658224747929	0.025359258315115856	0.44926679604	0.04985126754219968	0.40594739772000005	0.49258619436000006	0.08663879664000002
p01-s03-c0084-v210-adaptive-g1000-sb0006	p01-s03-c0084	c0084	sb0006	alpha-by-m	1000	10	10000	0.99	0.99	0.0	new-simulation	p01-s03-c0084-v210-adaptive-g1000-sb0006	26.72	1.9276717478209144	18.878793369508042	0.8487831498785079	15.770966494173484	0.7668942160804397	0.8948014761007345	0.00976857530119462	0.44658394258	0.02313400078845582	0.4328356798	0.46033220536	0.02749652556000004
p01-s03-c0084-v210-adaptive-g1000-sb0007	p01-s03-c0084	c0084	sb0007	alpha-by-m	1000	10	10000	0.99	0.99	0.0	new-simulation	p01-s03-c0084-v210-adaptive-g1000-sb0007	23.54	2.1016028868170005	15.30688384452199	1.6010420921252595	12.426354973929488	1.6820610786398043	0.8629114572396904	0.01256238167521717	0.4418340764	0.058885364430571276	0.39077031876	0.49289783404	0.10212751527999997
p01-s03-c0084-v210-adaptive-g1000-sb0008	p01-s03-c0084	c0084	sb0008	alpha-by-m	1000	10	10000	0.99	0.99	0.0	new-simulation	p01-s03-c0084-v210-adaptive-g1000-sb0008	25.38	4.029938977610617	16.58944456867504	1.7172410207130744	13.833765959315848	1.5882941992454467	0.8708305263304029	0.015164390152655234	0.47297217342000003	0.03269278374319018	0.45151270468	0.49443164216	0.04291893748000003
p01-s03-c0084-v210-adaptive-g1000-sb0009	p01-s03-c0084	c0084	sb0009	alpha-by-m	1000	10	10000	0.99	0.99	0.0	new-simulation	p01-s03-c0084-v210-adaptive-g1000-sb0009	29.26	2.2660763537039803	19.293337648393205	0.8513693134923606	15.143504199401093	0.6378534627444258	0.8773196742036294	0.010299178278240655	0.29522863716000003	0.027510933541074766	0.2716355392	0.31882173512	0.04718619592000001
p01-s03-c0084-v210-adaptive-g1000-sb0010	p01-s03-c0084	c0084	sb0010	alpha-by-m	1000	10	10000	0.99	0.99	0.0	new-simulation	p01-s03-c0084-v210-adaptive-g1000-sb0010	25.48	2.8517091187495236	16.258137010993977	0.9206552297511196	12.64582016948785	0.6495231773017368	0.862932439105781	0.016866337091101528	0.4010912976	0.024210428126305056	0.38077943368	0.42140316152	0.04062372784000001
p01-s03-c0084-v210-adaptive-g1000-sb0011	p01-s03-c0084	c0084	sb0011	alpha-by-m	1000	10	10000	0.99	0.99	0.0	new-simulation	p01-s03-c0084-v210-adaptive-g1000-sb0011	28.26	2.3544140048263493	17.291026079824235	1.6275651970716762	13.746061940201537	1.3335390107707037	0.8524449037278709	0.016092678574929492	0.36016093006000005	0.03244284123869395	0.33567368540000003	0.38464817472	0.04897448931999998
p01-s03-c0084-v210-adaptive-g1000-sb0012	p01-s03-c0084	c0084	sb0012	alpha-by-m	1000	10	10000	0.99	0.99	0.0	new-simulation	p01-s03-c0084-v210-adaptive-g1000-sb0012	24.4	1.6035674514745464	17.00325505209622	1.5251048678473564	12.75599571885835	1.6776213084325897	0.8860807216868875	0.014620467821724476	0.41656756326000005	0.013161314442111412	0.41111944172000003	0.42201568480000007	0.010896243080000034
p01-s03-c0085-v210-adaptive-g1000-sb0001	p01-s03-c0085	c0085	sb0001	alpha-by-m	1000	10	10000	0.99	0.99	0.001	new-simulation	p01-s03-c0085-v210-adaptive-g1000-sb0001	100.0	0.0	18.89623246183001	1.7457588789389835	15.726496147813384	1.292772491139187	0.6372686365447482	0.02023846259852942	0.37511953814000004	0.040510600542795754	0.33849936035999995	0.41173971592	0.07324035556000008
p01-s03-c0085-v210-adaptive-g1000-sb0002	p01-s03-c0085	c0085	sb0002	alpha-by-m	1000	10	10000	0.99	0.99	0.001	new-simulation	p01-s03-c0085-v210-adaptive-g1000-sb0002	100.0	0.0	18.675234456258732	1.7495238335425738	14.020635848089643	1.5381912547985133	0.6346773771088489	0.020698494235501966	0.40606974712000005	0.02518053626713276	0.38415050348	0.42798899075999997	0.04383848727999995
p01-s03-c0085-v210-adaptive-g1000-sb0003	p01-s03-c0085	c0085	sb0003	alpha-by-m	1000	10	10000	0.99	0.99	0.001	new-simulation	p01-s03-c0085-v210-adaptive-g1000-sb0003	100.0	0.0	19.4340341067556	1.1875820346271861	14.902339436277789	1.4592662424658795	0.6438645542941205	0.01376065902497397	0.38327078452	0.022614019453525702	0.36572404263999997	0.40081752639999996	0.03509348375999999
p01-s03-c0085-v210-adaptive-g1000-sb0004	p01-s03-c0085	c0085	sb0004	alpha-by-m	1000	10	10000	0.99	0.99	0.001	new-simulation	p01-s03-c0085-v210-adaptive-g1000-sb0004	100.0	0.0	22.615835931000138	1.6811576638472312	18.457317713068697	1.495818564413806	0.6766332075976245	0.015835923162888246	0.37241692608	0.04505713230840761	0.33557898872	0.40925486344	0.07367587471999998
p01-s03-c0085-v210-adaptive-g1000-sb0005	p01-s03-c0085	c0085	sb0005	alpha-by-m	1000	10	10000	0.99	0.99	0.001	new-simulation	p01-s03-c0085-v210-adaptive-g1000-sb0005	100.0	0.0	24.175922899691486	2.6009088823917565	19.3668127585692	2.8828397751704427	0.6904146385866053	0.024013385017659445	0.39626873842000004	0.02454737106137714	0.379431414	0.41310606284	0.03367464883999999
p01-s03-c0085-v210-adaptive-g1000-sb0006	p01-s03-c0085	c0085	sb0006	alpha-by-m	1000	10	10000	0.99	0.99	0.001	new-simulation	p01-s03-c0085-v210-adaptive-g1000-sb0006	100.0	0.0	21.617717171997146	1.5115653691474031	16.947118795689654	1.604941423334114	0.6668899751299042	0.015071458709269256	0.46241473225999996	0.05104250181222997	0.42031389988	0.50451556464	0.08420166476000002
p01-s03-c0085-v210-adaptive-g1000-sb0007	p01-s03-c0085	c0085	sb0007	alpha-by-m	1000	10	10000	0.99	0.99	0.001	new-simulation	p01-s03-c0085-v210-adaptive-g1000-sb0007	100.0	0.0	20.13465807361878	1.49671506053934	15.684737511194246	1.1119460754511343	0.651394657309736	0.015924441400743984	0.40233825436	0.03327235199661432	0.38515279956	0.41952370916	0.0343709096
p01-s03-c0085-v210-adaptive-g1000-sb0008	p01-s03-c0085	c0085	sb0008	alpha-by-m	1000	10	10000	0.99	0.99	0.001	new-simulation	p01-s03-c0085-v210-adaptive-g1000-sb0008	100.0	0.0	17.23739456015849	1.4683835081746013	14.127180554718741	1.1735968819082576	0.6174074354092661	0.019507931154646503	0.44796433643999994	0.05476780595629918	0.40661857323999995	0.48931009964	0.08269152640000005
p01-s03-c0085-v210-adaptive-g1000-sb0009	p01-s03-c0085	c0085	sb0009	alpha-by-m	1000	10	10000	0.99	0.99	0.001	new-simulation	p01-s03-c0085-v210-adaptive-g1000-sb0009	100.0	0.0	16.59818531638415	1.6543826993215953	13.543693293202466	1.146545062333213	0.6090184984348782	0.020950166406540585	0.30863283734	0.031007057709909355	0.28217059404	0.33509508064000004	0.05292448660000004
p01-s03-c0085-v210-adaptive-g1000-sb0010	p01-s03-c0085	c0085	sb0010	alpha-by-m	1000	10	10000	0.99	0.99	0.001	new-simulation	p01-s03-c0085-v210-adaptive-g1000-sb0010	100.0	0.0	14.155500984634777	0.9989930168757039	11.239204171502347	0.9212754165390374	0.574955369577523	0.014832882060108575	0.3772410207	0.015636620854222853	0.373937107	0.38054493440000003	0.006607827400000044
p01-s03-c0085-v210-adaptive-g1000-sb0011	p01-s03-c0085	c0085	sb0011	alpha-by-m	1000	10	10000	0.99	0.99	0.001	new-simulation	p01-s03-c0085-v210-adaptive-g1000-sb0011	100.0	0.0	16.708021983808322	0.4369180101261623	14.98601011317366	0.3348963606902601	0.6113887140928645	0.005739799553105529	0.37552724608	0.02475462709442967	0.37447154208	0.37658295008000003	0.002111408000000037
p01-s03-c0085-v210-adaptive-g1000-sb0012	p01-s03-c0085	c0085	sb0012	alpha-by-m	1000	10	10000	0.99	0.99	0.001	new-simulation	p01-s03-c0085-v210-adaptive-g1000-sb0012	100.0	0.0	18.317935918242277	0.9822162156363361	13.995784139736605	1.387500290664737	0.6311169961702915	0.012080486216593736	0.38033833526000005	0.05145219738179627	0.33912534624	0.42155132428000003	0.08242597804000001
p01-s03-c0086-v210-adaptive-g1000-sb0001	p01-s03-c0086	c0086	sb0001	alpha-by-m	1000	10	10000	0.99	0.99	0.01	new-simulation	p01-s03-c0086-v210-adaptive-g1000-sb0001	100.0	0.0	26.172366652014166	1.8101585912514504	20.633728867258128	2.338885883427474	0.7084181283316601	0.014895096071351546	0.3223944488	0.016406629189902756	0.31740040016000004	0.32738849744	0.009988097279999941
p01-s03-c0086-v210-adaptive-g1000-sb0002	p01-s03-c0086	c0086	sb0002	alpha-by-m	1000	10	10000	0.99	0.99	0.01	new-simulation	p01-s03-c0086-v210-adaptive-g1000-sb0002	100.0	0.0	22.865367972235145	0.4904577698868435	17.174512754296302	0.5854889090855346	0.6795400194468505	0.004666631308086605	0.29138663314	0.013702988856169917	0.294738806	0.28803446028	-0.0067043457200000045
p01-s03-c0086-v210-adaptive-g1000-sb0003	p01-s03-c0086	c0086	sb0003	alpha-by-m	1000	10	10000	0.99	0.99	0.01	new-simulation	p01-s03-c0086-v210-adaptive-g1000-sb0003	100.0	0.0	24.265398488706527	0.7890511335700368	18.00716508928238	1.102884657417295	0.6923809212529372	0.00707473401684153	0.34027640212	0.011639861350668138	0.33625301328	0.34429979095999996	0.00804677767999995
p01-s03-c0086-v210-adaptive-g1000-sb0004	p01-s03-c0086	c0086	sb0004	alpha-by-m	1000	10	10000	0.99	0.99	0.01	new-simulation	p01-s03-c0086-v210-adaptive-g1000-sb0004	100.0	0.0	19.216186832388228	0.7881731705557558	14.06960509483331	0.6177133211800635	0.6416506312519747	0.009055729710994912	0.29059151606	0.026214895931223284	0.27583211332	0.3053509188	0.029518805479999966
p01-s03-c0086-v210-adaptive-g1000-sb0005	p01-s03-c0086	c0086	sb0005	alpha-by-m	1000	10	10000	0.99	0.99	0.01	new-simulation	p01-s03-c0086-v210-adaptive-g1000-sb0005	100.0	0.0	24.228366399565203	1.4056197134661792	17.086506846150346	1.0120500733021454	0.6918021406082282	0.01264720880041206	0.32149722016	0.008557202586072595	0.32291548072	0.3200789596	-0.0028365211199999907
p01-s03-c0086-v210-adaptive-g1000-sb0006	p01-s03-c0086	c0086	sb0006	alpha-by-m	1000	10	10000	0.99	0.99	0.01	new-simulation	p01-s03-c0086-v210-adaptive-g1000-sb0006	100.0	0.0	23.933442416972838	0.7072477412332211	17.29172186106415	0.653667530836115	0.689409625766351	0.00641950085156442	0.27208114972	0.018998808107032278	0.25609316232	0.28806913712	0.03197597479999997
p01-s03-c0086-v210-adaptive-g1000-sb0007	p01-s03-c0086	c0086	sb0007	alpha-by-m	1000	10	10000	0.99	0.99	0.01	new-simulation	p01-s03-c0086-v210-adaptive-g1000-sb0007	100.0	0.0	21.14043023442087	0.8547401045460397	15.09812051079168	0.9030669762264947	0.6623842574152357	0.008732088227706866	0.35213065008	0.02100334591060202	0.34062306808000004	0.36363823208	0.023015163999999977
p01-s03-c0086-v210-adaptive-g1000-sb0008	p01-s03-c0086	c0086	sb0008	alpha-by-m	1000	10	10000	0.99	0.99	0.01	new-simulation	p01-s03-c0086-v210-adaptive-g1000-sb0008	100.0	0.0	20.872861895556817	1.5061952816322768	16.283113521803116	1.2971553767258945	0.6592350051414202	0.015715490875545145	0.34375262144	0.012572168923028428	0.34331132584	0.34419391703999996	0.0008825911999999492
p01-s03-c0086-v210-adaptive-g1000-sb0009	p01-s03-c0086	c0086	sb0009	alpha-by-m	1000	10	10000	0.99	0.99	0.01	new-simulation	p01-s03-c0086-v210-adaptive-g1000-sb0009	100.0	0.0	22.64417551331082	0.8530018887480275	16.822431897731654	0.8419210646052895	0.6773291586034901	0.008104662871929484	0.26264517434	0.022241570914174072	0.24633220644	0.27895814224	0.03262593579999998
